year,month,day,hour,airtemp_degc,dewpoint_degc,slp_hpa,winddir_degrees,windspeed_ms,skycond_oktas,liqprec_mm
2019,3,12,5,-4.4,-9.4,1028.8,120.0,1.5,0.0,0.0
2019,3,12,6,-3.9,-8.9,1029.2,0.0,0.0,0.0,0.0
2019,3,12,7,-5.6,-9.4,1029.4,0.0,0.0,0.0,0.0
2019,3,12,8,-6.7,-9.4,1028.8,0.0,0.0,0.0,0.0
2019,3,12,9,-8.3,-10.6,1028.0,0.0,0.0,0.0,0.0
2019,3,12,10,-8.9,-11.1,1027.3,0.0,0.0,0.0,0.0
2019,3,12,11,-9.4,-11.1,1027.5,0.0,0.0,0.0,0.0
2019,3,12,12,-6.1,-9.4,1027.2,190.0,2.6,0.0,0.0
2019,3,12,13,-6.7,-9.4,1027.4,150.0,1.5,0.0,0.0
2019,3,12,14,-3.9,-7.8,1027.4,190.0,3.1,0.0,0.0
2019,3,12,15,-1.7,-6.7,1026.7,180.0,3.6,2.0,0.0
2019,3,12,16,2.2,-4.4,1026.0,190.0,6.7,2.0,0.0
2019,3,12,17,3.9,-3.9,1024.9,200.0,5.7,4.0,0.0
2019,3,12,18,5.0,-2.8,1024.7,190.0,4.6,6.0,0.0
2019,3,12,19,5.0,-2.8,1023.2,190.0,6.2,,0.0
2019,3,12,20,5.0,-2.2,1022.2,190.0,4.6,,0.0
2019,3,12,21,5.0,-1.7,1021.3,180.0,4.1,,0.0
2019,3,12,22,5.0,-1.1,1020.6,180.0,5.1,,0.0
2019,3,12,23,5.0,-1.7,1019.2,170.0,5.1,,-0.1
2019,3,13,0,4.4,-0.6,1018.4,170.0,6.7,8.0,0.3
2019,3,13,1,3.9,-0.6,1017.5,170.0,6.7,,-0.1
2019,3,13,2,4.4,-0.6,1016.3,170.0,7.2,,0.0
2019,3,13,3,4.4,0.0,1015.3,170.0,8.2,,-0.1
2019,3,13,4,3.9,0.0,1014.6,170.0,8.2,,-0.1
2019,3,13,5,3.9,0.0,1014.8,190.0,4.6,,0.3
2019,3,13,6,3.3,0.6,1013.4,180.0,6.7,8.0,-0.1
2019,3,13,7,2.8,1.7,1012.9,190.0,4.1,,0.5
2019,3,13,8,2.8,1.7,1013.2,200.0,2.1,,0.8
2019,3,13,9,2.8,2.2,1012.1,200.0,4.6,,2.3
2019,3,13,10,3.9,2.8,1011.0,200.0,5.7,,0.8
2019,3,13,11,3.3,2.8,1011.0,200.0,4.1,,-0.1
2019,3,13,12,3.3,2.8,1011.5,200.0,3.6,,0.0
2019,3,13,13,2.8,2.8,1011.5,190.0,3.6,,-0.1
2019,3,13,14,2.8,2.2,1010.6,160.0,5.1,,0.3
2019,3,13,15,2.8,2.8,1011.2,170.0,3.6,,-0.1
2019,3,13,16,3.3,3.3,1010.4,160.0,3.1,,0.0
2019,3,13,17,4.4,3.9,1009.7,160.0,4.1,,0.0
2019,3,13,18,5.6,4.4,1009.3,160.0,4.6,8.0,0.0
2019,3,13,19,5.0,3.9,1007.9,110.0,5.1,,0.0
2019,3,13,20,6.1,4.4,1006.9,120.0,4.1,,0.0
2019,3,13,21,6.7,4.4,1005.5,120.0,3.6,,0.0
2019,3,13,22,7.2,5.0,1004.8,140.0,5.7,,0.0
2019,3,13,23,8.3,5.6,1004.4,150.0,5.1,,-0.1
2019,3,14,0,8.3,5.6,1004.8,160.0,5.7,8.0,-0.1
2019,3,14,1,7.8,6.1,1003.8,140.0,4.6,,-0.1
2019,3,14,2,9.4,7.2,1003.0,150.0,5.7,,1.3
2019,3,14,3,10.0,8.3,1001.6,150.0,7.7,,1.0
2019,3,14,4,9.4,8.3,1000.5,150.0,7.7,,0.3
2019,3,14,5,10.0,7.8,999.3,150.0,7.2,,0.3
2019,3,14,6,10.6,7.8,998.6,160.0,8.8,8.0,0.0
2019,3,14,7,9.4,7.2,997.6,160.0,7.7,,0.0
2019,3,14,8,9.4,7.8,997.1,170.0,7.2,,0.0
2019,3,14,9,8.9,7.8,996.6,170.0,5.1,,0.0
2019,3,14,10,9.4,8.3,,170.0,6.7,,0.0
2019,3,14,11,9.4,8.3,995.3,160.0,6.2,,0.0
2019,3,14,12,9.4,8.9,994.9,170.0,7.2,8.0,0.0
2019,3,14,13,9.4,8.9,994.2,170.0,6.7,,0.0
2019,3,14,14,10.6,9.4,993.4,180.0,7.2,2.0,0.0
2019,3,14,15,11.7,8.9,992.8,170.0,8.2,2.0,0.0
2019,3,14,16,13.3,9.4,992.4,180.0,7.2,0.0,0.0
2019,3,14,17,13.9,9.4,991.1,170.0,6.7,4.0,0.0
2019,3,14,18,15.0,9.4,990.2,170.0,7.7,6.0,0.0
2019,3,14,19,15.0,7.8,988.2,180.0,5.1,,-0.1
2019,3,14,20,8.3,3.9,990.3,,3.1,,1.8
2019,3,14,21,6.1,2.8,992.5,240.0,4.6,,0.0
2019,3,14,22,4.4,1.7,993.7,240.0,6.7,,-0.1
2019,3,14,23,3.9,1.7,994.4,240.0,3.6,,-0.1
2019,3,15,0,3.3,1.1,995.0,230.0,3.6,8.0,-0.1
2019,3,15,1,2.8,1.1,,230.0,3.6,,-0.1
2019,3,15,2,2.8,1.1,996.1,230.0,3.6,,0.0
2019,3,15,3,2.8,1.1,996.9,240.0,3.1,,0.0
2019,3,15,4,2.8,1.1,997.5,240.0,3.1,,0.0
2019,3,15,5,2.8,1.1,998.5,240.0,3.6,,0.0
2019,3,15,6,2.2,1.7,999.2,260.0,2.1,8.0,0.0
2019,3,15,7,2.8,1.7,1000.4,270.0,4.1,,0.0
2019,3,15,8,2.8,1.7,1001.9,,3.1,,0.0
2019,3,15,9,2.8,0.6,1002.8,290.0,4.1,,0.0
2019,3,15,10,2.2,0.6,1004.1,300.0,5.1,,-0.1
2019,3,15,11,1.7,-0.6,1005.8,300.0,3.1,,-0.1
2019,3,15,12,1.7,-1.7,1007.2,300.0,3.1,8.0,0.0
2019,3,15,13,1.7,-1.1,1008.3,300.0,4.6,,-0.1
2019,3,15,14,1.7,-2.8,1009.1,310.0,6.2,,-0.1
2019,3,15,15,1.1,-3.3,1010.1,310.0,7.2,,-0.1
2019,3,15,16,1.1,-3.3,1011.1,320.0,5.7,,-0.1
2019,3,15,17,1.1,-4.4,1012.0,310.0,5.7,,0.0
2019,3,15,18,1.7,-3.9,,310.0,7.2,8.0,0.0
2019,3,15,19,2.2,-3.3,1013.7,310.0,5.7,,0.0
2019,3,15,20,3.3,-3.9,1014.0,310.0,6.2,,0.0
2019,3,15,21,4.4,-5.0,1014.6,300.0,6.2,4.0,0.0
2019,3,15,22,4.4,-7.2,1015.6,310.0,7.2,4.0,0.0
2019,3,15,23,4.4,-6.7,1016.5,300.0,6.7,,0.0
2019,3,16,0,2.2,-6.7,1018.0,310.0,7.7,6.0,-0.1
2019,3,16,1,1.7,-5.6,1019.1,300.0,4.6,,-0.1
2019,3,16,2,1.1,-6.1,1020.2,290.0,4.6,,-0.1
2019,3,16,3,-0.6,-5.0,1021.1,300.0,4.1,,-0.1
2019,3,16,4,0.0,-5.6,1021.5,290.0,4.1,,-0.1
2019,3,16,5,-0.6,-6.1,1021.8,280.0,4.6,,0.0
2019,3,16,6,-0.6,-6.7,1022.1,290.0,3.6,6.0,0.0
2019,3,16,7,-1.1,-6.7,1022.8,290.0,3.1,,0.0
2019,3,16,8,-1.7,-6.7,1023.2,280.0,2.6,0.0,0.0
2019,3,16,9,-2.2,-6.7,1023.4,,2.6,0.0,0.0
2019,3,16,10,-2.8,-6.7,1024.0,,1.5,0.0,0.0
2019,3,16,11,-3.3,-7.2,1025.1,280.0,2.6,0.0,0.0
2019,3,16,12,-3.3,-7.2,1025.9,290.0,2.6,2.0,0.0
2019,3,16,13,-2.8,-7.2,1026.6,290.0,3.1,2.0,0.0
2019,3,16,14,-1.7,-6.7,1027.2,310.0,3.6,2.0,0.0
2019,3,16,15,-1.1,-7.2,1027.7,310.0,3.6,2.0,0.0
2019,3,16,16,0.0,-7.2,1027.8,330.0,3.1,4.0,0.0
2019,3,16,17,1.1,-7.2,1027.8,280.0,3.1,4.0,0.0
2019,3,16,18,2.2,-6.7,1027.6,310.0,2.6,4.0,0.0
2019,3,16,19,2.2,-7.2,1027.2,280.0,3.6,2.0,0.0
2019,3,16,20,3.3,-7.8,1026.3,290.0,3.1,2.0,0.0
2019,3,16,21,3.9,-7.2,1026.1,320.0,2.6,2.0,0.0
2019,3,16,22,3.3,-8.3,1026.1,320.0,3.6,2.0,0.0
2019,3,16,23,3.3,-8.9,1026.0,280.0,2.6,2.0,0.0
2019,3,17,0,2.2,-10.0,1025.9,300.0,1.5,2.0,0.0
2019,3,17,1,-0.6,-6.1,1026.1,0.0,0.0,0.0,0.0
2019,3,17,2,-1.7,-6.1,1025.9,0.0,0.0,0.0,0.0
2019,3,17,3,-2.8,-6.7,1025.8,0.0,0.0,2.0,0.0
2019,3,17,4,-2.8,-6.7,1025.8,0.0,0.0,4.0,0.0
2019,3,17,5,-3.9,-6.7,1025.5,0.0,0.0,0.0,0.0
2019,3,17,6,-3.3,-6.7,1025.1,0.0,0.0,6.0,0.0
2019,3,17,7,-3.9,-5.6,1024.9,0.0,0.0,,0.0
2019,3,17,8,-3.9,-5.6,1024.7,0.0,0.0,,0.0
2019,3,17,9,-3.9,-5.6,1024.3,0.0,0.0,,0.0
2019,3,17,10,-2.8,-6.7,1024.3,280.0,1.5,,0.0
2019,3,17,11,-2.8,-7.2,1024.6,290.0,2.1,,0.0
2019,3,17,12,-3.3,-7.2,1024.8,300.0,2.6,6.0,0.0
2019,3,17,13,-3.9,-7.2,1025.0,0.0,0.0,2.0,0.0
2019,3,17,14,-1.7,-6.7,1025.3,310.0,2.1,2.0,0.0
2019,3,17,15,-0.6,-6.7,1025.3,,2.6,2.0,0.0
2019,3,17,16,0.6,-7.2,1025.6,310.0,4.1,2.0,0.0
2019,3,17,17,1.7,-7.2,1025.5,320.0,3.6,2.0,0.0
2019,3,17,18,2.2,-7.2,1025.4,270.0,3.6,2.0,0.0
2019,3,17,19,3.3,-6.7,1024.9,310.0,4.6,2.0,0.0
2019,3,17,20,3.9,-6.1,1024.5,300.0,3.6,2.0,0.0
2019,3,17,21,3.9,-7.2,1024.4,290.0,6.2,2.0,0.0
2019,3,17,22,3.9,-6.7,1024.6,310.0,4.6,,0.0
2019,3,17,23,3.3,-6.7,1024.7,320.0,4.1,,0.0
2019,3,18,0,2.2,-6.7,1025.1,320.0,1.5,2.0,0.0
2019,3,18,1,0.0,-5.0,1025.6,,3.1,4.0,0.0
2019,3,18,2,0.0,-4.4,1026.2,310.0,4.6,0.0,0.0
2019,3,18,3,-1.1,-4.4,1026.8,300.0,3.1,2.0,0.0
2019,3,18,4,-1.7,-5.0,1027.1,300.0,2.1,0.0,0.0
2019,3,18,5,-2.2,-5.0,1027.1,0.0,0.0,0.0,0.0
2019,3,18,6,-2.2,-4.4,1027.3,0.0,0.0,4.0,0.0
2019,3,18,7,-3.3,-5.0,1027.4,0.0,0.0,0.0,0.0
2019,3,18,8,-3.3,-5.0,1027.7,290.0,1.5,,0.0
2019,3,18,9,-5.0,-6.1,1027.6,0.0,0.0,0.0,0.0
2019,3,18,10,-5.6,-6.7,1027.5,0.0,0.0,0.0,0.0
2019,3,18,11,-3.3,-5.0,1027.7,0.0,0.0,,0.0
2019,3,18,12,-3.3,-5.0,1028.1,0.0,0.0,6.0,0.0
2019,3,18,13,-2.2,-4.4,1028.3,0.0,0.0,,0.0
2019,3,18,14,-0.6,-2.8,1028.5,310.0,1.5,,0.0
2019,3,18,15,0.0,-3.3,1029.1,,1.5,,0.0
2019,3,18,16,1.7,-5.0,1029.3,300.0,3.6,,0.0
2019,3,18,17,2.2,-5.6,1029.2,290.0,3.1,,0.0
2019,3,18,18,3.3,-4.4,1028.8,0.0,0.0,4.0,0.0
2019,3,18,19,4.4,-5.0,1028.2,,1.5,2.0,0.0
2019,3,18,20,6.1,-5.6,1027.5,320.0,4.6,4.0,0.0
2019,3,18,21,6.7,-5.6,1027.3,320.0,5.1,2.0,0.0
2019,3,18,22,6.7,-6.1,1027.1,320.0,5.1,2.0,0.0
2019,3,18,23,5.6,-6.1,1026.9,,1.5,4.0,0.0
2019,3,19,0,4.4,-6.1,1027.2,290.0,1.5,4.0,0.0
2019,3,19,1,1.1,-5.0,1027.4,0.0,0.0,2.0,0.0
2019,3,19,2,0.6,-3.9,1027.6,0.0,0.0,2.0,0.0
2019,3,19,3,1.1,-5.0,1027.8,240.0,1.5,4.0,0.0
2019,3,19,4,-0.6,-5.0,1027.9,0.0,0.0,,0.0
2019,3,19,5,-0.6,-4.4,1027.8,0.0,0.0,0.0,0.0
2019,3,19,6,-2.8,-6.1,1028.0,0.0,0.0,0.0,0.0
2019,3,19,7,-1.7,-5.0,1028.3,0.0,0.0,,0.0
2019,3,19,8,-2.2,-5.0,1028.2,0.0,0.0,0.0,0.0
2019,3,19,9,-2.8,-5.0,1027.8,0.0,0.0,0.0,0.0
2019,3,19,10,-3.3,-6.1,1027.9,0.0,0.0,0.0,0.0
2019,3,19,11,-5.0,-6.7,1028.2,0.0,0.0,0.0,0.0
2019,3,19,12,-2.8,-5.0,1028.2,200.0,1.5,2.0,0.0
2019,3,19,13,-2.2,-4.4,1028.8,200.0,1.5,4.0,0.0
2019,3,19,14,0.6,-2.8,1028.9,170.0,1.5,4.0,0.0
2019,3,19,15,3.3,-3.9,1028.9,230.0,2.6,4.0,0.0
2019,3,19,16,5.0,-3.9,1029.0,240.0,3.1,,0.0
2019,3,19,17,6.1,-5.0,1028.5,,3.1,,0.0
2019,3,19,18,7.2,-4.4,1028.1,,3.1,6.0,0.0
2019,3,19,19,8.9,-3.3,1027.4,230.0,4.6,,0.0
2019,3,19,20,7.8,-4.4,1026.6,,3.1,,0.0
2019,3,19,21,8.3,-5.0,1025.7,220.0,2.6,4.0,0.0
2019,3,19,22,8.3,-4.4,1025.2,230.0,4.1,2.0,0.0
2019,3,19,23,7.8,-4.4,1024.6,230.0,2.6,2.0,0.0
2019,3,20,0,6.7,-4.4,1024.3,240.0,2.6,2.0,0.0
2019,3,20,1,6.1,-3.9,1023.9,210.0,1.5,2.0,0.0
2019,3,20,2,3.9,-3.9,1023.6,200.0,1.5,2.0,0.0
2019,3,20,3,1.7,-3.9,1023.2,0.0,0.0,2.0,0.0
2019,3,20,4,1.7,-3.3,1022.9,200.0,1.5,0.0,0.0
2019,3,20,5,0.6,-3.3,1022.5,190.0,2.1,0.0,0.0
2019,3,20,6,2.2,-3.3,1021.7,200.0,1.5,0.0,0.0
2019,3,20,7,1.7,-2.8,1020.8,200.0,3.1,0.0,0.0
2019,3,20,8,1.7,-2.8,1020.1,200.0,3.1,0.0,0.0
2019,3,20,9,1.7,-2.8,1019.2,200.0,2.1,0.0,0.0
2019,3,20,10,2.2,-3.3,1018.6,210.0,1.5,0.0,0.0
2019,3,20,11,2.2,-2.8,1018.0,210.0,2.6,,0.0
2019,3,20,12,2.2,-2.2,1017.4,220.0,3.6,6.0,0.0
2019,3,20,13,1.7,-1.7,1017.1,210.0,1.5,,0.0
2019,3,20,14,2.8,-0.6,1017.1,,2.1,,0.0
2019,3,20,15,4.4,0.6,1016.4,210.0,2.1,,0.0
2019,3,20,16,6.1,1.1,1015.3,230.0,4.1,,0.0
2019,3,20,17,6.7,1.1,1014.0,200.0,4.6,,0.0
2019,3,20,18,7.2,1.1,1013.3,200.0,3.6,8.0,0.0
2019,3,20,19,7.2,1.7,1012.7,230.0,3.6,,0.0
2019,3,20,20,7.8,1.7,1011.2,230.0,3.1,,0.0
2019,3,20,21,8.3,1.7,1010.9,230.0,4.1,,0.0
2019,3,20,22,7.8,0.6,1010.7,250.0,2.6,,0.0
2019,3,20,23,6.7,0.0,1011.5,320.0,5.1,,-0.1
2019,3,21,0,3.9,-0.6,1012.9,320.0,6.2,8.0,-0.1
2019,3,21,1,2.8,0.0,1013.5,330.0,2.6,,-0.1
2019,3,21,2,2.2,-0.6,,330.0,3.6,,-0.1
2019,3,21,3,1.7,-0.6,1014.2,330.0,3.1,,-0.1
2019,3,21,4,2.2,-0.6,1014.4,320.0,3.1,,0.0
2019,3,21,5,2.2,-0.6,1014.5,330.0,3.6,,0.0
2019,3,21,6,2.2,-0.6,1014.7,340.0,3.6,8.0,0.0
2019,3,21,7,2.2,-0.6,1015.0,340.0,4.1,,0.0
2019,3,21,8,2.2,0.0,1015.2,330.0,3.6,,0.0
2019,3,21,9,2.2,-0.6,1015.2,340.0,4.1,,0.0
2019,3,21,10,2.2,-0.6,1015.9,340.0,4.1,,0.0
2019,3,21,11,2.2,-0.6,,340.0,3.6,,0.0
2019,3,21,12,2.2,-0.6,1016.9,340.0,3.6,8.0,0.0
2019,3,21,13,2.2,-0.6,1017.6,340.0,2.6,,0.0
2019,3,21,14,2.8,-0.6,1017.9,340.0,3.1,,0.0
2019,3,21,15,3.3,-0.6,1018.4,330.0,4.6,,0.0
2019,3,21,16,3.3,-1.1,1018.4,320.0,3.6,,0.0
2019,3,21,17,4.4,-1.1,1018.3,330.0,3.6,,0.0
2019,3,21,18,5.6,-1.7,1017.6,310.0,4.1,6.0,0.0
2019,3,21,19,6.1,-1.7,1016.6,290.0,5.1,,0.0
2019,3,21,20,8.3,-1.7,1015.6,300.0,4.6,4.0,0.0
2019,3,21,21,10.0,-1.1,1014.4,280.0,3.6,0.0,0.0
2019,3,21,22,10.0,-1.7,1013.6,270.0,4.6,0.0,0.0
2019,3,21,23,10.0,-2.2,1013.4,280.0,3.6,0.0,0.0
2019,3,22,0,8.9,-2.2,1013.4,270.0,3.6,0.0,0.0
2019,3,22,1,7.2,-2.2,1013.6,290.0,2.1,0.0,0.0
2019,3,22,2,6.1,-2.2,1014.1,300.0,3.1,0.0,0.0
2019,3,22,3,5.6,-1.1,1014.4,300.0,3.1,0.0,0.0
2019,3,22,4,4.4,-0.6,1014.9,290.0,2.6,0.0,0.0
2019,3,22,5,3.9,-0.6,1014.8,290.0,1.5,0.0,0.0
2019,3,22,6,2.8,-0.6,1014.6,,1.5,0.0,0.0
2019,3,22,7,2.8,-0.6,1014.8,290.0,2.6,0.0,0.0
2019,3,22,8,2.8,-0.6,1014.8,320.0,2.6,0.0,0.0
2019,3,22,9,3.9,-1.1,1014.9,340.0,6.2,0.0,0.0
2019,3,22,10,2.8,-1.7,1015.8,350.0,5.1,0.0,0.0
2019,3,22,11,1.7,-2.2,1016.9,340.0,4.1,0.0,0.0
2019,3,22,12,1.1,-2.8,1017.9,320.0,2.6,2.0,0.0
2019,3,22,13,2.2,-2.8,1018.9,330.0,3.1,0.0,0.0
2019,3,22,14,3.9,-2.2,1019.5,340.0,4.6,0.0,0.0
2019,3,22,15,5.6,-2.8,1020.2,350.0,4.6,0.0,0.0
2019,3,22,16,7.2,-4.4,1021.0,360.0,7.7,2.0,0.0
2019,3,22,17,7.8,-5.0,1021.3,10.0,7.2,2.0,0.0
2019,3,22,18,8.3,-5.0,1021.4,330.0,5.1,2.0,0.0
2019,3,22,19,8.9,-6.1,1021.5,350.0,5.7,2.0,0.0
2019,3,22,20,9.4,-5.0,1021.4,330.0,3.6,2.0,0.0
2019,3,22,21,9.4,-6.1,1021.7,350.0,6.2,2.0,0.0
2019,3,22,22,9.4,-5.6,1021.8,360.0,3.6,2.0,0.0
2019,3,22,23,8.3,-5.0,1022.3,20.0,5.1,2.0,0.0
2019,3,23,0,5.6,-4.4,1022.9,50.0,3.1,2.0,0.0
2019,3,23,1,2.2,-5.0,1023.4,70.0,3.1,0.0,0.0
2019,3,23,2,1.1,-3.9,1023.7,80.0,1.5,0.0,0.0
2019,3,23,3,0.6,-3.9,1024.2,0.0,0.0,0.0,0.0
2019,3,23,4,-1.1,-3.9,1024.2,0.0,0.0,0.0,0.0
2019,3,23,5,-1.7,-3.9,1024.4,0.0,0.0,0.0,0.0
2019,3,23,6,-2.2,-4.4,1024.8,0.0,0.0,0.0,0.0
2019,3,23,7,-1.7,-4.4,1025.2,190.0,2.1,0.0,0.0
2019,3,23,8,-2.2,-4.4,1025.3,0.0,0.0,0.0,0.0
2019,3,23,9,-3.3,-5.6,1025.2,0.0,0.0,0.0,0.0
2019,3,23,10,-3.9,-5.6,1025.4,0.0,0.0,0.0,0.0
2019,3,23,11,-4.4,-5.0,1025.7,0.0,0.0,0.0,0.0
2019,3,23,12,-3.9,-5.6,1026.2,0.0,0.0,0.0,0.0
2019,3,23,13,-2.2,-4.4,1026.6,0.0,0.0,0.0,0.0
2019,3,23,14,1.1,-3.3,1026.8,,2.1,0.0,0.0
2019,3,23,15,3.9,-2.8,1026.8,200.0,3.6,0.0,0.0
2019,3,23,16,5.6,-2.2,1026.8,220.0,4.1,0.0,0.0
2019,3,23,17,7.2,-2.2,1026.0,210.0,4.6,0.0,0.0
2019,3,23,18,8.3,-2.2,1025.5,,3.1,0.0,0.0
2019,3,23,19,9.4,-1.7,1025.0,210.0,3.6,2.0,0.0
2019,3,23,20,10.6,-2.2,1023.8,,1.5,2.0,0.0
2019,3,23,21,11.1,-2.2,1023.3,,3.1,2.0,0.0
2019,3,23,22,11.1,-2.2,1023.1,200.0,4.6,2.0,0.0
2019,3,23,23,10.6,-1.7,1022.7,200.0,4.1,,0.0
2019,3,24,0,9.4,-1.7,1022.6,200.0,3.1,6.0,0.0
2019,3,24,1,8.3,-1.1,1022.8,190.0,2.6,,0.0
2019,3,24,2,7.2,-1.1,1022.5,190.0,2.6,,0.0
2019,3,24,3,5.6,-0.6,1022.2,0.0,0.0,,0.0
2019,3,24,4,6.1,-1.1,1021.9,200.0,2.1,,0.0
2019,3,24,5,5.0,-0.6,1022.0,190.0,1.5,0.0,0.0
2019,3,24,6,5.6,-0.6,1021.6,180.0,1.5,0.0,0.0
2019,3,24,7,5.0,-1.1,1021.3,,,0.0,0.0
2019,3,24,8,4.4,-1.1,1020.8,200.0,2.1,0.0,0.0
2019,3,24,9,4.4,-1.1,1020.2,200.0,1.5,0.0,0.0
2019,3,24,10,2.2,-1.1,1019.9,0.0,0.0,0.0,0.0
2019,3,24,11,2.8,-1.1,1019.9,0.0,0.0,,0.0
2019,3,24,12,5.6,0.0,1019.5,0.0,0.0,8.0,0.0
2019,3,24,13,4.4,0.0,1019.8,70.0,2.6,,0.0
2019,3,24,14,6.1,1.1,1019.7,10.0,1.5,,0.0
2019,3,24,15,7.2,1.7,1019.6,20.0,2.1,,-0.1
2019,3,24,16,8.9,2.8,1019.5,20.0,2.1,,-0.1
2019,3,24,17,11.1,3.9,1018.8,20.0,3.6,,-0.1
2019,3,24,18,11.1,1.7,1018.5,60.0,4.1,8.0,0.0
2019,3,24,19,10.6,1.7,1018.3,60.0,3.1,,0.0
2019,3,24,20,10.0,1.1,1018.6,90.0,4.1,,0.0
2019,3,24,21,7.2,5.0,1019.1,230.0,1.5,,-0.1
2019,3,24,22,7.8,5.0,1019.3,0.0,0.0,,-0.1
2019,3,24,23,7.8,2.8,1019.6,60.0,5.1,,0.0
2019,3,25,0,5.6,1.7,1020.1,80.0,6.7,8.0,0.0
2019,3,25,1,4.4,-0.6,1021.2,70.0,5.7,,0.0
2019,3,25,2,2.8,-0.6,1022.3,60.0,6.7,,0.0
2019,3,25,3,2.2,-1.7,1023.0,50.0,5.1,,0.0
2019,3,25,4,1.1,-3.3,1023.2,40.0,6.7,,0.0
2019,3,25,5,-0.6,-5.0,1023.9,40.0,5.7,0.0,0.0
2019,3,25,6,-1.1,-6.7,1024.1,40.0,5.1,0.0,0.0
2019,3,25,7,-1.7,-8.3,1024.6,50.0,6.2,2.0,0.0
2019,3,25,8,-1.7,-7.2,1025.3,40.0,4.1,,0.0
2019,3,25,9,-1.7,-7.8,1025.7,40.0,5.7,,0.0
2019,3,25,10,-2.2,-8.9,1025.9,30.0,5.7,,0.0
2019,3,25,11,-3.3,-10.0,1026.3,30.0,6.7,,0.0
2019,3,25,12,-4.4,-10.0,1027.2,40.0,4.1,0.0,0.0
2019,3,25,13,-3.9,-8.9,1027.9,40.0,4.6,0.0,0.0
2019,3,25,14,-2.2,-7.2,1028.1,30.0,6.2,0.0,0.0
2019,3,25,15,-0.6,-6.7,1028.2,40.0,6.2,0.0,0.0
2019,3,25,16,1.1,-7.2,1028.6,60.0,5.7,0.0,0.0
2019,3,25,17,2.2,-6.7,1028.8,60.0,4.1,0.0,0.0
2019,3,25,18,3.9,-5.6,1028.7,30.0,3.6,0.0,0.0
2019,3,25,19,5.0,-5.0,1028.5,,1.5,2.0,0.0
2019,3,25,20,6.1,-5.6,1027.8,50.0,4.1,2.0,0.0
2019,3,25,21,6.1,-7.2,1027.5,40.0,4.1,2.0,0.0
2019,3,25,22,6.1,-6.7,1027.5,40.0,3.1,2.0,0.0
2019,3,25,23,5.6,-7.8,1027.6,50.0,3.1,2.0,0.0
2019,3,26,0,3.3,-8.3,1028.1,50.0,2.1,2.0,0.0
2019,3,26,1,0.6,-8.9,1028.3,70.0,1.5,2.0,0.0
2019,3,26,2,0.0,-8.9,1028.7,0.0,0.0,0.0,0.0
2019,3,26,3,-1.7,-8.3,1029.3,0.0,0.0,0.0,0.0
2019,3,26,4,-2.8,-7.8,1029.8,0.0,0.0,0.0,0.0
2019,3,26,5,-3.3,-7.2,1030.0,0.0,0.0,0.0,0.0
2019,3,26,6,-3.9,-8.9,1029.9,0.0,0.0,0.0,0.0
2019,3,26,7,-4.4,-8.3,1030.0,0.0,0.0,0.0,0.0
2019,3,26,8,-5.0,-8.9,1030.2,0.0,0.0,0.0,0.0
2019,3,26,9,-5.6,-8.3,1030.2,0.0,0.0,0.0,0.0
2019,3,26,10,-5.6,-8.9,1030.4,0.0,0.0,0.0,0.0
2019,3,26,11,-6.7,-8.3,1030.8,0.0,0.0,0.0,0.0
2019,3,26,12,-6.1,-7.8,1031.1,0.0,0.0,0.0,0.0
2019,3,26,13,-2.8,-6.7,1031.8,0.0,0.0,0.0,0.0
2019,3,26,14,0.0,-6.7,1032.2,0.0,0.0,2.0,0.0
2019,3,26,15,3.3,-11.1,1032.5,,1.5,2.0,0.0
2019,3,26,16,5.0,-11.1,1032.5,230.0,3.1,,0.0
2019,3,26,17,6.1,-9.4,1032.0,170.0,4.6,,0.0
2019,3,26,18,7.2,-10.6,1031.3,190.0,4.6,6.0,0.0
2019,3,26,19,7.8,-12.2,1030.7,220.0,3.6,,0.0
2019,3,26,20,7.8,-10.6,1029.8,210.0,3.6,,0.0
2019,3,26,21,8.9,-9.4,1029.3,210.0,4.1,,0.0
2019,3,26,22,8.3,-12.2,1029.0,210.0,4.1,,0.0
2019,3,26,23,8.3,-13.3,1028.4,210.0,3.6,,0.0
2019,3,27,0,7.2,-11.7,1028.2,190.0,3.6,4.0,0.0
2019,3,27,1,5.6,-10.0,1027.6,190.0,3.6,0.0,0.0
2019,3,27,2,4.4,-9.4,1027.7,190.0,3.1,0.0,0.0
2019,3,27,3,2.8,-8.9,1027.7,190.0,2.6,0.0,0.0
2019,3,27,4,2.8,-8.9,1027.5,190.0,2.1,0.0,0.0
2019,3,27,5,2.2,-8.9,1027.1,180.0,2.1,0.0,0.0
2019,3,27,6,1.7,-8.9,1026.6,0.0,0.0,0.0,0.0
2019,3,27,7,1.1,-8.3,1026.5,,,0.0,0.0
2019,3,27,8,1.7,-8.3,1026.0,,,,0.0
2019,3,27,9,1.7,-7.8,1025.5,,,,0.0
2019,3,27,10,1.7,-7.2,1025.5,190.0,4.1,,0.0
2019,3,27,11,2.8,-7.8,1024.8,190.0,5.1,,0.0
2019,3,27,12,1.7,-6.7,1025.0,180.0,3.1,6.0,0.0
2019,3,27,13,2.8,-7.2,1025.2,190.0,3.6,,0.0
2019,3,27,14,3.9,-7.2,1024.7,190.0,5.7,,0.0
